Company Name,Job Title,Role,Salaries Reported,Location,Salary
Infosys,Machine Learning Consultant,Specialist,1,Pune,"₹1,02,193/mo"
Rajat Basak,Data Scientist,Specialist,1,Bangalore,"₹5,01,630/yr"
Evarcity,Data Scientist,Specialist,1,Bangalore,"₹3,61,426/yr"
Red Hat,Data Engineer,Specialist,2,Pune,"₹9,96,481/yr"
BitLogic Software,Data Scientist,Specialist,1,Bangalore,"₹4,00,000/yr"
Artigiani,Data Scientist,Specialist,1,Bangalore,"₹7,16,258/yr"
Think Analytics,Data Scientist,Manager,1,Mumbai,"₹1,45,542/mo"
First Student,Data Scientist,Specialist,1,Bangalore,"₹6,75,288/yr"
Agile CRM,Data Engineer,Specialist,1,Hyderabad,"₹3,12,884/yr"
Indium Software,Data Analyst,Specialist,3,Hyderabad,"₹7,43,209/yr"
Haptik,Senior Machine Learning Engineer,Manager,3,Mumbai,"₹2,29,416/yr"
Vodafone,Senior Data Scientist,Specialist,1,Pune,"₹2,06,202/mo"
Guardian Life,Data Engineer,Manager,1,New Delhi,"₹12,30,496/yr"
BITS,Machine Learning Engineer,Manager,1,Hyderabad,"₹18,99,519/yr"
Doxper,Data Analyst,Manager,1,Mumbai,"₹16,85,560/yr"
First Student,Data Analyst,Specialist,3,New Delhi,"₹3,76,827/yr"
Mercedes-Benz Research and Development India,Data Scientist,Specialist,1,Mumbai,"₹1,04,294/mo"
Wipro Technologies,Machine Learning Engineer,Specialist,1,Hyderabad,"₹3,62,940/yr"
BRIDGEi2i,Machine Learning Engineer,Specialist,1,Bangalore,"₹2,39,222/yr"
Allstate,Data Analyst,Specialist,1,Pune,"₹5,40,810/yr"
Blue Planet Solutions,Data Analyst,Manager,1,Pune,"₹8,49,514/yr"
KNOEMA,Data Engineer,Manager,1,Bangalore,"₹28,33,826/yr"
upGrad,Data Scientist,Specialist,1,Mumbai,"₹21,74,169/yr"
Nokia,Data Scientist,Specialist,1,New Delhi,"₹4,54,187/yr"
Quaero,Data Engineer,Specialist,2,Bangalore,"₹45,154/mo"
Ankaha,Data Engineer,Specialist,1,New Delhi,"₹4,50,000/yr"
Super Highway Labs,Data Engineer,Manager,1,New Delhi,"₹1,33,22,099/yr"
Dell Technologies,Data Scientist,Specialist,5,Bangalore,"₹1,60,630/mo"
Senvion,Data Engineer,Specialist,2,Bangalore,"₹78,178/mo"
Tata Consultancy Services,Data Scientist,Specialist,1,Pune,₹141/hr
Walmart Global Tech,Data Scientist,Specialist,1,Bangalore,"₹6,74,844/yr"
Cognizant Consulting,Data Analyst,Specialist,2,New Delhi,"₹3,83,619/yr"
Maruti Suzuki,Data Scientist,Specialist,1,Bangalore,"₹3,60,000/yr"
Zenatix,Data Analyst,Specialist,2,New Delhi,₹306/hr
CRISIL,Data Scientist,Specialist,1,Mumbai,"₹3,73,025/yr"
TVS Motor Company,Data Scientist,Manager,1,Bangalore,"₹1,363/hr"
Zensar Technologies,Lead Data Scientist,Manager,1,Pune,"₹15,31,979/yr"
Not Applicable,Data Scientist,Specialist,1,Bangalore,"₹8,02,609/yr"
FactSet,Machine Learning Engineer,Specialist,7,Hyderabad,"₹17,46,411/yr"
Deloitte,Machine Learning Engineer,Specialist,2,Bangalore,"₹90,715/mo"
inVOID Senior,Machine Learning Engineer,Specialist,1,New Delhi,"₹3,73,262/yr"
Cogencis Information Services,Data Analyst,Manager,2,Mumbai,"₹32,801/mo"
redBus India,Data Scientist,Specialist,1,Bangalore,"₹21,94,861/yr"
Mindtree,Data Scientist,Manager,1,Hyderabad,"₹28,11,000/yr"
Microsoft,Data Scientist,Specialist,2,Mumbai,"₹26,00,220/yr"
Moody's Analytics,Data Scientist,Specialist,1,Mumbai,"₹13,62,714/yr"
Verizon,Data Scientist,Specialist,1,Bangalore,"₹83,741/mo"
Nerd Geek Lab,Machine Learning Engineer,Specialist,1,New Delhi,"₹4,47,475/yr"
Xtel Communications,Data Analyst,Specialist,1,Mumbai,"₹14,71,596/yr"
Indian Institute of Technology Bombay,Machine Learning Engineer,Specialist,1,Mumbai,"₹1,17,732/yr"
Accenture,Data Scientist,Specialist,18,New Delhi,"₹11,96,560/yr"
Decimal Point Analytics,Data Analyst,Specialist,4,Mumbai,"₹1,98,444/yr"
MAERSK,Data Scientist,Manager,1,Mumbai,"₹2,168/hr"
Tech Mahindra,Data Scientist,Specialist,5,New Delhi,"₹10,81,397/yr"
GlobalData,Data Scientist,Specialist,1,Hyderabad,₹398/hr
,Machine Learning Engineer/Data Scientist,Manager,1,Pune,"₹1,168/hr"
Speed TechServe,Data Scientist,Manager,1,Pune,"₹24,16,472/yr"
LTI,Data Analyst,Manager,1,Mumbai,"₹8,66,628/yr"
Javis,Data Scientist,Specialist,2,Mumbai,"₹1,72,932/mo"
Noodle.ai,Data Scientist,Specialist,7,Bangalore,"₹1,40,592/mo"
DeepEdge,Machine Learning Engineer,Manager,1,Hyderabad,"₹32,00,850/yr"
Capgemini,Data Engineer,Specialist,3,New Delhi,"₹12,00,000/yr"
OYO,Data Engineer,Specialist,3,New Delhi,"₹11,00,000/yr"
Datafoundry,Data Scientist,Specialist,1,Bangalore,"₹11,58,483/yr"
Goals101,Data Engineer,Specialist,1,New Delhi,"₹15,41,071/yr"
Accenture,Data Engineer,Specialist,11,Hyderabad,"₹7,06,283/yr"
Freshers.com,Junior Data Scientist,Specialist,1,Pune,"₹38,18,097/yr"
ORMAE,Data Scientist,Manager,1,Bangalore,"₹6,76,515/yr"
Aditya Birla Group,Data Analyst,Specialist,2,Mumbai,"₹7,65,180/yr"
National Institute of Technology Karnataka,Data Scientist,Manager,1,Bangalore,"₹1,50,430/mo"
Prashanth Projects,Machine Learning Engineer,Specialist,1,Mumbai,"₹25,224/mo"
GrayMatter Software Services,Data Engineer,Specialist,1,Bangalore,"₹17,53,818/yr"
Head Digital Works,Data Scientist,Specialist,4,Bangalore,"₹9,77,543/yr"
Wisteli,Machine Learning Engineer,Specialist,1,New Delhi,₹170/hr
Kubric,Data Scientist,Specialist,1,Bangalore,"₹1,52,671/mo"
Fresher,Data Engineer,Specialist,2,Mumbai,"₹3,62,640/yr"
Subex,Machine Learning Engineer,Specialist,2,Bangalore,"₹9,27,200/yr"
Hakkasan Group,Data Scientist,Manager,1,Bangalore,"₹20,25,760/yr"
Johnson Controls,Data Analyst,Specialist,1,Pune,"₹33,142/mo"
Sling Media,Data Scientist,Specialist,1,Bangalore,"₹12,06,266/yr"
Marlabs,Data Scientist,Specialist,2,Bangalore,"₹13,04,028/yr"
Publicis Sapient,Data Engineer,Specialist,1,New Delhi,"₹25,00,000/yr"
Wipro,Data Engineer,Manager,1,Pune,"₹15,41,086/yr"
Innovaccer,Data Engineer,Specialist,1,New Delhi,"₹4,43,306/yr"
Wipro Technologies,Data Scientist,Specialist,3,Hyderabad,"₹74,618/mo"
Decision Point,Data Engineer,Specialist,4,New Delhi,"₹4,30,538/yr"
Schlumberger,Data Engineer,Specialist,6,Pune,"₹6,72,465/yr"
Course5 Intelligence,Machine Learning Engineer,Specialist,1,Bangalore,"₹10,66,487/yr"
Bajaj Finance,Data Science,Specialist,1,Pune,"₹1,80,000/yr"
Artigiani Technologies,Data Scientist,Manager,1,Bangalore,"₹18,10,726/yr"
IFS India Mercantile,Data Scientist,Specialist,1,Pune,"₹6,10,000/yr"
GEP,Data Analyst,Specialist,4,Mumbai,"₹4,44,728/yr"
Accenture,Data Engineer,Specialist,2,New Delhi,"₹9,72,097/yr"
Refinitiv,Data Scientist,Specialist,1,Bangalore,"₹5,13,852/yr"
Upwork,Data Analyst,Specialist,3,New Delhi,"₹3,38,796/yr"
archents,Data Engineer,Specialist,1,Hyderabad,"₹1,87,416/yr"
Scandid,Machine Learning Engineer,Specialist,1,Pune,"₹4,35,108/yr"
HighRadius,Data Scientist,Specialist,1,New Delhi,"₹14,606/mo"
Vertiv,Data Scientist,Specialist,2,Hyderabad,"₹7,02,649/yr"
Wibmo,Machine Learning Engineer,Manager,1,Bangalore,"₹46,44,994/yr"
Yotta Systems,Data Scientist,Specialist,1,Bangalore,"₹4,61,916/yr"
EY,Data Analyst,Manager,5,Bangalore,"₹13,39,779/yr"
Accenture,Data Scientist,Specialist,1,Mumbai,₹48/hr
Oneture Technologies,Data Engineer,Manager,1,Mumbai,"₹35,96,126/yr"
Sravathi Advance Process Technologies,Data Scientist,Specialist,1,Bangalore,"₹3,65,016/yr"
Mactores,Data Engineer,Specialist,1,Mumbai,"₹1,29,768/yr"
The City Bank,Data Scientist,Specialist,1,Pune,"₹2,361/hr"
Mphasis,Data Scientist,Specialist,5,Bangalore,"₹10,00,000/yr"
IBM,Data Scientist,Manager,23,Bangalore,"₹38,26,297/yr"
Kritha Convertors,Data Analyst,Specialist,1,Hyderabad,"₹5,37,441/yr"
Hyperthink Systems,Data Scientist,Specialist,1,Bangalore,₹473/hr
Qwerty Concepts,Data Scientist,Manager,1,Hyderabad,"₹1,32,87,863/yr"
Skit,Machine Learning Engineer,Specialist,1,Bangalore,"₹11,05,372/yr"
Enovate Skill,Data Engineer,Specialist,1,Mumbai,₹50/hr
Mindtree,CEO,Manager,1,Bangalore,"₹7,44,45,327/yr"
Target,Data Analyst,Manager,1,Bangalore,"₹11,06,002/yr"
Deloitte,Data Analyst,Specialist,5,Mumbai,"₹7,44,033/yr"
Tata Consultancy Services,Data Engineer,Specialist,1,Bangalore,₹571/hr
Hypersonix (CA),Data Scientist,Specialist,2,Bangalore,"₹31,46,934/yr"
Nineleaps Technology Solutions,Data Analyst,Specialist,4,Bangalore,"₹5,22,304/yr"
TheMathCompany,Data Scientist,Specialist,1,Bangalore,₹273/hr
TheMathCompany,Data Scientist,Specialist,3,Bangalore,"₹6,00,000/yr"
Viajes,Data Scientist,Specialist,1,Pune,"₹69,132/mo"
Appberry,Data Engineer,Specialist,1,Pune,"₹10,00,000/yr"
Graphene (Singapore),Machine Learning Engineer,Specialist,2,Bangalore,"₹82,584/mo"
SupplyCopia,Data Analyst,Manager,1,New Delhi,"₹7,59,236/yr"
Quadrant Resource,Data Analyst,Specialist,5,Hyderabad,"₹3,30,132/yr"
Webhelp,Data Engineer,Manager,1,New Delhi,"₹23,87,249/yr"
Pantech Solutions,Data Scientist,Specialist,1,Pune,"₹3,00,000/yr"
Annalect,Data Analyst,Specialist,5,Bangalore,"₹6,81,357/yr"
Niscom Tele Infra,Data Analyst,Specialist,2,New Delhi,"₹23,530/mo"
Mu Sigma,Data Scientist,Specialist,1,Mumbai,"₹24,98,867/yr"
SAP,Data Scientist,Specialist,1,New Delhi,"₹17,12,468/yr"
Govindarajan,Machine Learning Engineer,Specialist,1,Hyderabad,"₹5,27,256/yr"
iNeuron,Data Scientist,Manager,1,Bangalore,"₹11,32,616/yr"
Robert Bosch,Machine Learning Engineer,Specialist,1,Bangalore,"₹6,77,584/yr"
Nineleaps Technology Solutions,Data Engineer,Specialist,2,Bangalore,"₹6,66,571/yr"
kanth,Data Scientist,Specialist,1,Bangalore,"₹15,000/mo"
Accenture,Machine Learning Engineer,Specialist,1,Bangalore,"₹4,07,238/yr"
FlexiLoans Technologies,Data Scientist,Specialist,2,Mumbai,"₹8,27,693/yr"
Quinbay,Data Scientist,Specialist,1,Bangalore,"₹3,04,193/yr"
Infosys,Data Engineer,Specialist,13,Hyderabad,"₹5,65,059/yr"
PhotoMath (CA),Data Analyst,Specialist,1,Pune,₹170/hr
Intelegencia,Data Engineer,Specialist,3,New Delhi,"₹8,70,393/yr"
Robert Bosch India,Machine Learning Engineer,Specialist,1,Bangalore,"₹9,09,200/yr"
HCL Technologies,Data Scientist,Specialist,6,New Delhi,"₹6,90,381/yr"
Inspirisys Solutions Limited,Data Scientist,Specialist,1,Bangalore,"₹5,19,365/yr"
KrazyBee,Data Scientist,Manager,1,Bangalore,"₹38,53,865/yr"
Cyient,Data Scientist,Specialist,1,New Delhi,"₹1,93,476/yr"
Tata Consultancy Services,Data Engineer,Specialist,27,Hyderabad,"₹5,15,944/yr"
Lumiq (India),Data Engineer,Specialist,1,Pune,"₹8,00,000/yr"
Amara Raja,Data Scientist,Specialist,1,Bangalore,"₹4,42,032/yr"
Barclays,Senior Data Scientist,Specialist,2,Pune,"₹27,96,928/yr"
AntWorks,Data Scientist,Specialist,4,Bangalore,₹564/hr
Synopsys,Machine Learning Engineer,Specialist,1,Hyderabad,"₹5,15,944/yr"
College Board,Data Scientist,Specialist,1,Hyderabad,"₹12,05,860/yr"
Amazon,Machine Learning Engineer,Manager,1,Hyderabad,"₹8,91,704/yr"
Times Internet,Data Scientist,Specialist,5,New Delhi,"₹18,49,285/yr"
itvedant,Machine Learning Engineer,Specialist,1,Mumbai,"₹4,37,856/yr"
Kiara Automotora,Data Engineer,Specialist,1,Mumbai,"₹6,33,480/yr"
Ericsson-Worldwide,Data Analyst,Specialist,5,Bangalore,"₹5,00,857/yr"
Yes Bank,Data Scientist,Specialist,1,Bangalore,"₹6,19,584/yr"
Pitney Bowes,Machine Learning Engineer,Specialist,2,New Delhi,"₹3,24,924/yr"
Self Opportunity,Data Scientist,Specialist,1,New Delhi,"₹3,72,948/yr"
Hashworks,Data Scientist,Specialist,1,Bangalore,"₹13,43,505/mo"
LTI,Data Scientist,Specialist,1,Bangalore,"₹2,66,039/yr"
Vamstar,Data Analyst,Manager,1,Mumbai,"₹10,58,029/yr"
Schlumberger,Data Scientist,Specialist,5,Pune,"₹20,54,972/yr"
OYO,Data Scientist,Specialist,2,New Delhi,"₹6,75,384/yr"
Grab,Data Scientist,Manager,1,Bangalore,"₹11,75,389/yr"
Connaizen Software,Data Engineer,Specialist,1,New Delhi,"₹22,65,784/yr"
Paytm,Machine Learning Engineer,Specialist,1,Mumbai,"₹14,76,237/yr"
Solugenix Corporation,Machine Learning Engineer,Specialist,1,Hyderabad,"₹2,79,672/yr"
Quixy,Machine Learning Engineer,Specialist,1,Mumbai,"₹58,333/mo"
SpotDraft,Machine Learning Engineer,Specialist,1,Bangalore,"₹9,88,892/yr"
EMPLOYERS,Data Analyst,Specialist,3,Hyderabad,"₹25,000/mo"
Visual IT Solutions,Machine Learning Engineer,Specialist,1,Hyderabad,"₹3,22,465/yr"
Amazon,Data Scientist,Specialist,1,Pune,"₹51,589/mo"
ValueMomentum,Data Scientist,Specialist,1,Hyderabad,"₹50,366/mo"
Acuris Global,Data Analyst,Specialist,2,Mumbai,"₹1,44,720/yr"
Subex,Data Scientist,Specialist,6,Bangalore,"₹9,69,112/yr"
iNeuron,Machine Learning Engineer,Specialist,1,Bangalore,₹237/hr
Asian Oilfield Services,Data Engineer,Specialist,1,New Delhi,"₹1,83,949/mo"
Wunderman Thompson,Data Analyst,Specialist,2,New Delhi,₹260/hr
Virtual Employee,Data Scientist,Specialist,1,Bangalore,₹124/hr
Stigasoft,Data Analyst,Specialist,3,New Delhi,"₹2,57,972/yr"
Optum Global Solutions,Data Engineer,Specialist,2,New Delhi,₹466/hr
IBM,Data Scientist,Manager,1,New Delhi,"₹17,90,248/yr"
Kohler,Senior Data Scientist,Manager,1,Pune,"₹37,31,084/yr"
Housing.com,Data Scientist,Manager,1,New Delhi,"₹36,13,368/yr"
SunEdison,Data Scientist,Specialist,1,Bangalore,"₹16,37,162/yr"
LinuxWorld,Machine Learning Engineer,Specialist,1,Bangalore,"₹4,03,590/yr"
MoneyTap,Data Scientist,Specialist,1,Bangalore,"₹30,97,936/yr"
iNeuron,Machine Learning Engineer,Specialist,1,Hyderabad,"₹3,05,424/yr"
KPMG,Data Scientist,Specialist,1,Pune,"₹6,42,322/yr"
Tata,Data Scientist,Specialist,2,Bangalore,"₹16,12,292/yr"
Tyson Foods,Data Scientist,Specialist,2,Bangalore,₹862/hr
difference-engine.ai,Machine Learning Engineer,Manager,1,Mumbai,"₹14,98,006/yr"
Michelin,Data Engineer,Manager,1,Pune,"₹25,90,311/yr"
EXL Service,Data Scientist,Specialist,1,Bangalore,₹419/hr
Deloitte,Data Analyst,Manager,1,Pune,"₹22,27,376/yr"
Mahindra Integrated Business Solutions,Data Scientist,Specialist,4,Mumbai,"₹81,236/mo"
Wipro Technologies,Data Engineer,Specialist,4,Bangalore,"₹4,16,478/yr"
Happiest Minds Technologies,Data Scientist,Manager,1,Bangalore,"₹35,62,953/yr"
LetsGrowMore,Machine Learning Engineer,Specialist,1,Mumbai,"₹3,60,000/yr"
ExaWizards,Machine Learning Engineer,Specialist,1,Hyderabad,"₹8,40,000/yr"
Conduent,Data Scientist,Manager,1,Bangalore,"₹28,68,271/yr"
Datascribe Technologies,Data Scientist,Specialist,1,Bangalore,"₹13,49,688/yr"
Denave,Data Scientist,Specialist,2,New Delhi,"₹11,94,876/yr"
IQVIA,Data Analyst,Specialist,14,Bangalore,"₹6,22,687/yr"
Tata Consultancy Services,Data Analyst,Specialist,3,Bangalore,"₹6,44,928/yr"
Aventior,Data Science,Specialist,1,Pune,₹80/hr
Société Générale,Data Scientist,Specialist,13,Bangalore,"₹18,70,000/yr"
Moody's Analytics,Data Analyst,Specialist,3,New Delhi,"₹3,35,520/yr"
Tricog Health Services,Data Scientist,Specialist,1,Bangalore,"₹7,36,073/yr"
INSUD PHARMA,Data Scientist,Manager,1,Bangalore,"₹22,13,508/yr"
PayPal,Data Engineer,Specialist,1,Hyderabad,"₹86,330/mo"
Tata Consultancy Services (North America),Data Scientist,Specialist,1,Hyderabad,"₹9,08,078/yr"
Innominds Software,Data Scientist,Specialist,10,Hyderabad,₹351/hr
Kantar,Data Analyst,Specialist,3,Pune,"₹3,72,950/yr"
Priceline.com,Data Engineer,Manager,1,Mumbai,"₹93,38,838/yr"
Inflexion Analytics,Data Scientist,Specialist,1,Bangalore,"₹6,01,957/yr"
TCS,Data Scientist,Specialist,2,Bangalore,"₹35,32,356/yr"
Encore Capital Group,Data Analyst,Specialist,5,New Delhi,"₹6,77,584/yr"
HSBC Software Development India,Data Scientist,Specialist,1,Hyderabad,"₹10,18,095/yr"
Arohi Operations,Data Scientist,Specialist,2,Mumbai,"₹3,70,008/yr"
Bank of America Merrill Lynch,Data Engineer,Specialist,1,Mumbai,"₹12,32,857/yr"
TerraBlue XT,Data Scientist,Specialist,1,Bangalore,"₹35,114/mo"
ABC,Machine Learning Engineer,Specialist,1,Bangalore,"₹14,67,538/yr"
Fresher,Data Scientist,Specialist,2,Pune,"₹6,23,040/yr"
NABARD Consultancy Services,Data Analyst,Specialist,1,Mumbai,"₹6,00,000/yr"
Prognos Health,Data Scientist,Specialist,2,Bangalore,"₹15,88,164/yr"
S2W Media,Data Analyst,Specialist,1,Pune,"₹47,054/mo"
Cians Analytics,Data Analyst,Manager,1,New Delhi,"₹21,24,912/yr"
Tekion,Data Analyst,Specialist,5,Bangalore,"₹10,00,000/yr"
Open Insights,Data Engineer,Specialist,1,Pune,"₹6,81,357/yr"
Delhivery,Data Engineer,Specialist,1,New Delhi,"₹14,12,565/yr"
CreditNirvana,Data Scientist,Manager,1,Bangalore,"₹45,82,468/yr"
TCS Education,Data Engineer,Specialist,1,Pune,"₹3,12,840/yr"
Tapzo,Data Scientist,Specialist,1,Bangalore,"₹3,14,760/yr"
Delhivery,Data Scientist,Specialist,1,New Delhi,₹173/hr
Arvind Internet,Data Scientist,Specialist,1,Bangalore,₹330/hr
Oneture Technologies,Data Engineer,Specialist,1,Mumbai,"₹10,68,999/yr"
Persistent Systems,Data Engineer,Specialist,1,Hyderabad,"₹4,97,268/yr"
Chhatrapati Shivaji International Airport,Data Engineer,Manager,1,Bangalore,"₹26,37,285/yr"
Chefling,Machine Learning Engineer,Specialist,2,Bangalore,"₹1,34,045/mo"
ABCDEF,Data Scientist,Specialist,1,New Delhi,"₹6,28,945/yr"
Reliance Industries,Data Analyst,Manager,1,Mumbai,"₹12,01,498/yr"
Optum Global Solutions,Data Scientist,Specialist,10,New Delhi,"₹14,55,101/yr"
Ericsson-Worldwide,Data Scientist,Specialist,15,Bangalore,"₹12,21,750/yr"
Machintel,Data Analyst,Specialist,4,Pune,"₹2,12,832/yr"
Schneider Electric,Data Scientist,Specialist,1,Bangalore,"₹4,33,716/yr"
Tesla,Data Scientist,Specialist,1,Bangalore,"₹15,74,637/yr"
Rapido,Data Scientist,Specialist,1,Bangalore,"₹31,734/mo"
SAI Life Sciences,Machine Learning Engineer,Manager,1,Hyderabad,"₹4,05,721/yr"
SelfEmployed.com,Data Scientist,Specialist,1,Bangalore,₹284/hr
Teradata,Data Engineer,Manager,1,Mumbai,"₹2,514/hr"
Moody's Corporation,Data Analyst,Specialist,3,New Delhi,"₹5,44,512/yr"
Soroco,Data Scientist,Manager,1,Bangalore,"₹4,32,264/mo"
LatentView Analytics,Data Analyst,Specialist,1,Mumbai,"₹8,76,909/yr"
Mphasis,Machine Learning Engineer,Specialist,1,Bangalore,"₹11,29,307/yr"
Tech Systems,Data Scientist,Specialist,1,Bangalore,"₹9,75,232/yr"
Fresher,Machine Learning Engineer,Specialist,1,Bangalore,"₹15,271/mo"
Omnisys,Machine Learning Engineer,Specialist,1,Pune,"₹12,745/mo"
ICICI Bank,Data Analyst,Specialist,1,Hyderabad,"₹19,76,461/yr"
Epsilon,Data Engineer,Manager,1,Bangalore,"₹47,58,277/yr"
Faintel,Data Engineer,Specialist,1,New Delhi,"₹1,80,876/yr"
S&P Global,Data Scientist,Manager,1,New Delhi,"₹30,13,239/yr"
Attentive AI,Machine Learning Engineer,Specialist,1,New Delhi,"₹8,58,429/yr"
i2e Consulting,Data Engineer,Specialist,1,Mumbai,"₹7,20,000/yr"
Diverse Lynx,Data Analyst,Manager,1,Pune,"₹39,73,428/yr"
DocOn Technologies,Data Scientist,Specialist,1,Bangalore,"₹1,011/hr"
Myntra,Data Scientist,Specialist,1,Hyderabad,"₹13,94,897/yr"
IHS Markit,Data Analyst,Specialist,4,Bangalore,"₹3,90,355/yr"
Ninestars Information Technologies,Data Scientist,Specialist,1,Bangalore,"₹3,25,000/yr"
Apptio,Data Scientist,Manager,1,Bangalore,"₹3,00,304/mo"
Ultramatics,Data Scientist,Specialist,1,Bangalore,"₹2,14,107/yr"
TechnipFMC,Data Analyst,Specialist,2,Bangalore,₹443/hr
HERE Technologies,Data Analyst,Specialist,11,Mumbai,"₹2,37,907/yr"
D.A.T.A.,Data Analyst,Specialist,1,Pune,"₹3,28,136/yr"
HDFC Standard Life Insurance,Data Scientist,Specialist,3,Mumbai,"₹12,21,714/yr"
Evarcity,Machine Learning Engineer,Manager,1,Bangalore,"₹4,68,363/yr"
Zylotech,Data Engineer,Specialist,2,Bangalore,"₹7,35,792/yr"
Colors Software,Machine Learning Engineer,Specialist,1,Bangalore,"₹25,45,237/yr"
Kantar,Data Analyst,Specialist,6,Mumbai,"₹4,12,152/yr"
Novartis,Data Scientist,Manager,1,Hyderabad,"₹10,29,852/yr"
Litmus World,Data Scientist,Specialist,1,Bangalore,"₹12,38,390/yr"
TurningCloud Solutions,Data Scientist,Specialist,2,New Delhi,"₹4,24,014/yr"
Aashish sharma,Data Scientist,Manager,1,Bangalore,"₹36,92,822/yr"
IFI Techsolutions,Data Engineer,Specialist,2,Mumbai,"₹3,53,152/yr"
Innoplexus,Data Science,Specialist,2,Pune,₹173/hr
Google,Data Analyst,Specialist,4,New Delhi,"₹4,18,078/yr"
Quantela,Data Engineer,Specialist,1,Bangalore,"₹43,256/mo"
Shubh Loans,Data Scientist,Specialist,2,Bangalore,₹470/hr
Professional,Data Analyst,Manager,1,New Delhi,"₹11,30,153/yr"
BT,Data Scientist,Specialist,1,Bangalore,"₹1,12,529/mo"
Ugam,Data Scientist,Manager,1,Pune,"₹2,88,669/mo"
Interactions,Machine Learning Engineer,Manager,1,Bangalore,"₹92,97,256/yr"
Lam Research,Data Scientist,Manager,1,Bangalore,"₹41,39,600/yr"
Anonymous,Data Scientist,Specialist,1,Hyderabad,"₹15,27,142/yr"
EngineerBabu,Machine Learning Engineer,Specialist,1,Hyderabad,"₹1,25,892/yr"
Raja Software Labs,Data Scientist,Specialist,1,Bangalore,"₹44,865/mo"
CSS Corporation,Data Scientist,Specialist,1,New Delhi,"₹10,35,971/yr"
UnitedHealth Group,Data Engineer,Specialist,4,Hyderabad,"₹10,83,545/yr"
Orange Senior,Machine Learning Engineer,Manager,1,New Delhi,"₹48,41,239/yr"
MapmyIndia,Data Engineer,Specialist,2,New Delhi,"₹2,70,780/yr"
Symphony RetailAI,Data Scientist,Manager,1,Bangalore,"₹3,94,735/mo"
Google,Data Scientist,Specialist,1,Hyderabad,"₹12,43,165/yr"
Quantiphi,Data Engineer,Specialist,2,Mumbai,"₹6,13,152/yr"
Unbxd,Data Analyst,Manager,1,Bangalore,"₹22,48,660/yr"
Bright Money,Data Scientist,Specialist,2,Bangalore,"₹27,39,727/yr"
Cyient,Data Scientist,Specialist,1,Bangalore,"₹10,08,616/yr"
ITVersity,Data Engineer,Specialist,1,Pune,"₹81,448/mo"
W.O. Insurance Brokers,Data Scientist,Specialist,1,Bangalore,"₹3,51,141/yr"
Data Gyan,Data Analyst,Specialist,3,Bangalore,"₹1,80,876/yr"
